25590ZZZonCreate:com.olam.MainSearch:$r7 = staticinvoke <android.graphics.Typeface: android.graphics.Typeface createFromAsset(android.content.res.AssetManager,java.lang.String)>($r6, "Meera.ttf")
25589ZZZonCreate:com.olam.MainSearch:$r6 = virtualinvoke $r5.<android.content.Context: android.content.res.AssetManager getAssets()>()
25588ZZZonCreate:com.olam.MainSearch:$r5 = virtualinvoke $r0.<com.olam.MainSearch: android.content.Context getBaseContext()>()
25587ZZZonCreate:com.olam.MainSearch:$r0.<com.olam.MainSearch: android.widget.LinearLayout resLayout> = $r4
25586ZZZonCreate:com.olam.MainSearch:$r4 = (android.widget.LinearLayout) $r3
25585ZZZonCreate:com.olam.MainSearch:$r3 = virtualinvoke $r0.<com.olam.MainSearch: android.view.View findViewById(int)>(2131165189)
25584ZZZonCreate:com.olam.MainSearch:virtualinvoke $r0.<com.olam.MainSearch: void setContentView(int)>(2130903040)
25583ZZZonCreate:com.olam.MainSearch:specialinvoke $r0.<android.app.Activity: void onCreate(android.os.Bundle)>($r1)
25580ZZZonCreate:com.olam.MainSearch:virtualinvoke $r9.<android.widget.ImageView: void setOnClickListener(android.view.View$OnClickListener)>($r20)
25453ZZZonCreate:com.olam.MainSearch:specialinvoke $r12.<com.olam.MainSearch$2: void <init>(com.olam.MainSearch)>($r0)
25452ZZZonCreate:com.olam.MainSearch:$r12 = new com.olam.MainSearch$2
25451ZZZonCreate:com.olam.MainSearch:$r11 = $r0.<com.olam.MainSearch: android.widget.EditText editText>
25450ZZZonCreate:com.olam.MainSearch:$r0.<com.olam.MainSearch: android.widget.EditText editText> = $r11
25449ZZZonCreate:com.olam.MainSearch:$r11 = (android.widget.EditText) $r3
25448ZZZonCreate:com.olam.MainSearch:$r3 = virtualinvoke $r0.<com.olam.MainSearch: android.view.View findViewById(int)>(2131165186)
25432ZZZonCreate:com.olam.MainSearch:specialinvoke $r10.<com.olam.MainSearch$1: void <init>(com.olam.MainSearch)>($r0)
25431ZZZonCreate:com.olam.MainSearch:$r10 = new com.olam.MainSearch$1
41ZZZcreateDatabase:com.olam.DatabaseHelper:specialinvoke $r0.<com.olam.DatabaseHelper: void copyDataBase()>()
40ZZZcreateDatabase:com.olam.DatabaseHelper:staticinvoke <android.util.Log: int v(java.lang.String,java.lang.String)>("OLAM LOGGER in DBH", "Going to copy the database")
39ZZZcreateDatabase:com.olam.DatabaseHelper:virtualinvoke $r0.<com.olam.DatabaseHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>()
38ZZZcreateDatabase:com.olam.DatabaseHelper:if $z0 == 0 goto virtualinvoke $r0.<com.olam.DatabaseHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>()
37ZZZcheckDatabase:com.olam.DatabaseHelper:if $r1 == null goto return 0
36ZZZcheckDatabase:com.olam.DatabaseHelper:if $r1 == null goto (branch)
35ZZZcheckDatabase:com.olam.DatabaseHelper:$r4 = staticinvoke <android.database.sqlite.SQLiteDatabase: android.database.sqlite.SQLiteDatabase openDatabase(java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>($r3, null, 1)
34ZZZcheckDatabase:com.olam.DatabaseHelper:$r3 = virtualinvoke $r2.<java.lang.StringBuilder: java.lang.String toString()>()
33ZZZcheckDatabase:com.olam.DatabaseHelper:$r2 = virtualinvoke $r2.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r3)
32ZZZcheckDatabase:com.olam.DatabaseHelper:$r3 = <com.olam.DatabaseHelper: java.lang.String DB_NAME>
30ZZZcheckDatabase:com.olam.DatabaseHelper:$r3 = <com.olam.DatabaseHelper: java.lang.String DB_PATH>
29ZZZcheckDatabase:com.olam.DatabaseHelper:specialinvoke $r2.<java.lang.StringBuilder: void <init>()>()
28ZZZcheckDatabase:com.olam.DatabaseHelper:$r2 = new java.lang.StringBuilder
27ZZZcheckDatabase:com.olam.DatabaseHelper:staticinvoke <android.util.Log: int v(java.lang.String,java.lang.String)>("OLAM LOGGER in DBH", "Checking if DB exists")
26ZZZcheckDatabase:com.olam.DatabaseHelper:$r1 = null
16ZZZ<init>:com.olam.DatabaseHelper:specialinvoke $r0.<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>($r1, $r2, null, 1)
15ZZZ<init>:com.olam.DatabaseHelper:$r2 = <com.olam.DatabaseHelper: java.lang.String DB_NAME>
0ZZZ<init>:com.olam.MainSearch:specialinvoke $r0.<android.app.Activity: void <init>()>()
